Reference,Control,Measure,Sate_1,Sate_2,Sate_3
9.064514534608998,4.2611057264239065,8.827471744067378,6.198981005293197,0.0010746970212666593,8.830542063839495
9.064514534608998,4.229954906197866,8.830542063839495,6.154392373899875,0.0010527394539595566,8.833550273251728
9.064514534608998,4.229954906197866,8.833550273251728,6.110478188895054,0.0010616777321657343,8.836540294047817
9.064514534608998,4.172334954673298,8.836540294047817,6.066568436924724,0.0010427533982434517,8.839516020118138
9.064514534608998,4.172334954673298,8.839516020118138,6.02333037155328,0.0010541950220324366,8.842481402553174
9.064514534608998,4.110178023231712,8.842481402553174,5.9800339017312725,0.0010327209221745212,8.84543238871393
9.064514534608998,4.0798582652962505,8.84543238871393,5.9369999681189585,0.0010109322303140898,8.848322091391704
9.064514534608998,4.0798582652962505,8.848322091391704,5.894615304356287,0.0010189752729841519,8.851192566348836
9.064514534608998,4.02436383300479,8.851192566348836,5.85223482816013,0.001000257646206695,8.854047776096468
9.064514534608998,4.02436383300479,8.854047776096468,5.8105013866420006,0.0010108583715137888,8.856891733922724
9.064514534608998,3.9646628845032397,8.856891733922724,5.768714128953199,0.0009899915491257804,8.859720972358293
9.064514534608998,3.9355646589521864,8.859720972358293,5.727181991584522,0.0009689888646704824,8.862490901973997
9.064514534608998,3.9355646589521864,8.862490901973997,5.686276537174293,0.0009767762834087643,8.865242346736895
9.064514534608998,3.8820220347559578,8.865242346736895,5.6453753887919325,0.0009587514895926282,8.867979150826693
9.064514534608998,3.8820220347559578,8.867979150826693,5.605098799607514,0.0009690207948618035,8.87070520645295
9.064514534608998,3.8243820807489284,8.87070520645295,5.564770082075844,0.0009488971103587672,8.873417131983457
9.064514534608998,3.7962825127641553,8.873417131983457,5.524687401777753,0.0009286249950522108,8.876071836119156
9.064514534608998,3.7962825127641553,8.876071836119156,5.485209526696905,0.0009361382716824706,8.878708693738886
9.064514534608998,3.744605605876074,8.878708693738886,5.445735763391111,0.00091873732821143,8.881331410884227
9.064514534608998,3.744605605876074,8.881331410884227,5.4068647487305,0.0009286431790444861,8.883943740127366
9.064514534608998,3.6889819959120294,8.883943740127366,5.367943473111027,0.0009092216298252653,8.886542425024098
9.064514534608998,3.661866857657057,8.886542425024098,5.329259696559496,0.0008896606093661572,8.889085890422887
9.064514534608998,3.661866857657057,8.889085890422887,5.2911596272332275,0.0008969151789456674,8.891612142220632
9.064514534608998,3.6119992063216744,8.891612142220632,5.253063609566218,0.0008801306696408898,8.894124765016485
9.064514534608998,3.6119992063216744,8.894124765016485,5.215549328213375,0.000889699670126331,8.89662738797261
9.064514534608998,3.5583216098646373,8.89662738797261,5.17798662384126,0.0008709692587638058,8.899116874260043
9.064514534608998,3.5583216098646373,8.899116874260043,5.14099144433962,0.0008782714976584575,8.901590385308822
9.064514534608998,3.504851738800257,8.901590385308822,5.103935657354403,0.0008571779466373618,8.90404419431822
9.064514534608998,3.504851738800257,8.90404419431822,5.067432458388381,0.000861823386049714,8.906474908394799
9.064514534608998,3.453584617957153,8.906474908394799,5.030881619143874,0.0008399986916600745,8.908881129843113
9.064514534608998,3.453584617957153,8.908881129843113,4.994873004089116,0.0008435847007538205,8.911261714866589
9.064514534608998,3.4043993999401394,8.911261714866589,4.958832555027463,0.0008224684069836332,8.91361732116921
9.064514534608998,3.381765650634149,8.91361732116921,4.92303529799943,0.0008037663110404395,8.915916536985195
9.064514534608998,3.381765650634149,8.915916536985195,4.887776521700943,0.0008098921097129392,8.918198139263696
9.064514534608998,3.33677199605222,8.918198139263696,4.852534792015133,0.00079493957902859,8.920467126371047
9.064514534608998,3.33677199605222,8.920467126371047,4.817832811066511,0.0008043533994763112,8.922728473606004
9.064514534608998,3.2875677740142857,8.922728473606004,4.7830934102401,0.0007880262682770989,8.924979885536423
9.064514534608998,3.263197490394991,8.924979885536423,4.748566615700068,0.000771383932078058,8.927184596569695
9.609220607294143,3.263197490394991,8.927184596569695,4.714563074919426,0.0007786575668753556,8.929376233743124
9.609220607294143,41.93623643831657,8.929376233743124,5.181062219380915,0.03948034238056519,8.986714731344057
9.609220607294143,41.93623643831657,8.986714731344057,5.747541566256308,0.07701083251180502,9.152122859227731
9.609220607294143,-4.6398604465165825,9.152122859227731,5.807009982498321,0.06675365210271683,9.355867161004543
9.609220607294143,-4.6398604465165825,9.355867161004543,5.836959937617824,0.05668198762769423,9.530791411951657
9.609220607294143,-18.8224957016655,9.530791411951657,5.6550573639628325,0.03262985678594156,9.657240040391512
9.609220607294143,-18.8224957016655,9.657240040391512,5.409237769176835,0.009231922068120055,9.716420998228589
9.609220607294143,-10.426664853338547,9.716420998228589,5.210907485070194,-0.005087170116882408,9.722191557628921
9.609220607294143,-0.5889288768093335,9.722191557628921,5.1031815540861345,-0.009118071940230886,9.702017653141606
9.609220607294143,-0.5889288768093335,9.702017653141606,4.986017924952898,-0.012986654420794835,9.670645496896615
9.609220607294143,3.723771215654109,9.670645496896615,4.915773619603695,-0.0123775431788485,9.63468327831885
9.609220607294143,3.723771215654109,9.63468327831885,4.848382734014707,-0.011733946792570045,9.60049741487294
9.609220607294143,5.766857432987242,9.60049741487294,4.81030486167018,-0.0090155729963962,9.571092398647481
9.609220607294143,5.533783962842331,9.571092398647481,4.777405256076359,-0.006564206659378692,9.549014995587733
9.609220607294143,5.533783962842331,9.549014995587733,4.75186854119173,-0.004144431112276097,9.53384348612639
9.609220607294143,4.832315071830992,9.53384348612639,4.724417566264628,-0.0024620107481739947,9.5244828142861
9.609220607294143,4.832315071830992,9.5244828142861,4.70210024418153,-0.0007979492398172013,9.519866531035259
9.609220607294143,3.708639195699787,9.519866531035259,4.6702551948898,-0.0002789710262459781,9.51833737949632
9.609220607294143,3.111319481601453,9.51833737949632,4.632657884434367,-0.00034700553235129743,9.517443541998276
9.609220607294143,3.111319481601453,9.517443541998276,4.5954914961521895,-0.0003878970823978161,9.516395509169453
9.609220607294143,3.082295007219908,9.516395509169453,4.55844924275839,-0.0004315610705396488,9.515227625295337
9.609220607294143,3.082295007219908,9.515227625295337,4.521896558796064,-0.00044899782800775613,9.513973343489374
9.609220607294143,3.151201942978459,9.513973343489374,4.4867890888627056,-0.00037221535902144925,9.512803895690231
9.609220607294143,3.1666844859683843,9.512803895690231,4.45267451837565,-0.0002576981472623423,9.511905968120537
9.609220607294143,3.1666844859683843,9.511905968120537,4.419441312896061,-0.0001224369875142189,9.511362350504069
9.609220607294143,3.143545805626883,9.511362350504069,4.386833536247344,9.372080255660086e-06,9.51119739025543
9.609220607294143,3.143545805626883,9.51119739025543,4.355130377748776,0.00016051625364558856,9.511433762065778
9.609220607294143,3.0641304567525176,9.511433762065778,4.323344116529593,0.0002505404314964842,9.512011668780094
9.609220607294143,2.998117213878076,9.512011668780094,4.2914793231098844,0.0002942499599050321,9.51277889704806
9.609220607294143,2.998117213878076,9.51277889704806,4.260261781528692,0.00035872962466032294,9.513699694300223
9.609220607294143,2.951790440420392,9.513699694300223,4.229139740843142,0.0003967553885982364,9.514765675548173
9.609220607294143,2.951790440420392,9.514765675548173,4.198636886168776,0.0004551699657531147,9.515968565255179
9.609220607294143,2.8943782206290827,9.515968565255179,4.168057568448792,0.0004756918954808239,9.517283144209518
9.609220607294143,2.8591152574294747,9.517283144209518,4.1375839449841925,0.0004813568207041798,9.518634785616904
9.609220607294143,2.8591152574294747,9.518634785616904,4.107628777069069,0.0005076815625179633,9.520031961477137
9.609220607294143,2.820946323888551,9.520031961477137,4.077747586833967,0.0005156898512097975,9.521477724376712
9.609220607294143,2.820946323888551,9.521477724376712,4.04838159902805,0.0005439022350141609,9.522975016351788
9.609220607294143,2.775571659318038,9.522975016351788,4.0189919739586175,0.000546149285716103,9.524515350022575
9.609220607294143,2.7495512876032198,9.524515350022575,3.9897570514673357,0.000542372884623661,9.526053510927524
9.609220607294143,2.7495512876032198,9.526053510927524,3.960993883241434,0.0005586195329313664,9.527609526634988
9.609220607294143,2.711991673044407,9.527609526634988,3.9322648667786475,0.0005565681414557845,9.529185577641009
9.609220607294143,2.711991673044407,9.529185577641009,3.9040040584381526,0.0005741567232055685,9.530783828331222
9.609220607294143,2.669259261836362,9.530783828331222,3.8757059803292626,0.0005679024763236144,9.53239801933159
9.609220607294143,2.64665091399315,9.53239801933159,3.84756505312245,0.0005584795359701189,9.533989997776075
9.609220607294143,2.64665091399315,9.533989997776075,3.819862123804331,0.000568457934802968,9.53558293313859
9.609220607294143,2.610430821670431,9.53558293313859,3.7921757328372165,0.0005608927750814403,9.537179203694443
9.609220607294143,2.610430821670431,9.537179203694443,3.764925010409402,0.0005723779889923648,9.538781198334025
9.609220607294143,2.570529232510419,9.538781198334025,3.7376399687060937,0.0005622966642672882,9.540385068816985
9.609220607294143,2.5502883483704437,9.540385068816985,3.710515323031634,0.0005508074139173914,9.541958382260772
9.609220607294143,2.5502883483704437,9.541958382260772,3.6838061617323725,0.0005580718863845873,9.543525869681755
9.609220607294143,2.5153883010381572,9.543525869681755,3.6571066589164203,0.000548494801706991,9.545089995805025
9.609220607294143,2.5153883010381572,9.545089995805025,3.6308209473109008,0.0005573393234937611,9.546653244170841
9.609220607294143,2.477375750654812,9.546653244170841,3.604502070005731,0.0005459062772576152,9.548212715809916
9.609220607294143,2.4584640423905197,9.548212715809916,3.5783410721647213,0.0005337652403682967,9.549738793546396
9.609220607294143,2.4584640423905197,9.549738793546396,3.5525778489127147,0.0005397350317316017,9.551256279998913
9.609220607294143,2.4247878980098254,9.551256279998913,3.5268208990819616,0.0005294704707748392,9.552767597945595
9.609220607294143,2.4247878980098254,9.552767597945595,3.5014602793614813,0.0005369997961880747,9.554275193320262
9.609220607294143,2.3883238440848733,9.554275193320262,3.4760675916608643,0.0005251980083742997,9.555776629929454
9.609220607294143,2.3703557765196694,9.555776629929454,3.450828677362279,0.0005130082455601912,9.55724408181216
9.609220607294143,2.3703557765196694,9.55724408181216,3.425972191345094,0.0005183014736025989,9.558701908633973
9.609220607294143,2.3378662578396234,9.558701908633973,3.401120478191237,0.0005079433917730689,9.560152478043403
6.96307412049625,2.3378662578396234,9.560152478043403,3.3766499021186624,0.0005147638367174532,9.561598181885458
6.96307412049625,-185.78531074442031,9.561598181885458,0.9207572545513809,-0.18757697912569207,9.295087664173693
6.96307412049625,-0.7698076962468292,9.295087664173693,0.3737416196582171,-0.18484041054491057,8.7671099682504
6.96307412049625,-0.7698076962468292,8.7671099682504,-0.1566367492324166,-0.18179106362322311,8.247338113398834
6.96307412049625,43.135470270195306,8.247338113398834,-0.1022240695401323,-0.13454378608498999,7.799180172060433
6.96307412049625,43.135470270195306,7.799180172060433,0.08274211195175546,-0.08837498959630685,7.483455524561635
6.96307412049625,37.60777917114424,7.483455524561635,0.3216518640656586,-0.048877402042212456,7.289138260660775
6.96307412049625,18.926038821126934,7.289138260660775,0.4250139875706438,-0.0290942617061423,7.178729958400535
6.96307412049625,18.926038821126934,7.178729958400535,0.5817115797781364,-0.009817656574505616,7.1236950536702235
6.96307412049625,8.507488758104468,7.1236950536702235,0.6547762465016237,-0.0014909028326657858,7.10771907237177
6.96307412049625,1.116365767769962,7.10771907237177,0.6542581594684764,-0.0007883174330939319,7.1044917283654145
6.96307412049625,1.116365767769962,7.1044917283654145,0.6557033477768258,-0.00010086422654053675,7.103235010292474
6.96307412049625,-0.39774056380735584,7.103235010292474,0.6394646617727946,-0.0009435900990584829,7.10174758890277
6.96307412049625,-0.39774056380735584,7.10174758890277,0.621149223113521,-0.0017566659332047606,7.097912876813701
6.96307412049625,-0.28624772583971564,7.097912876813701,0.6023150361240114,-0.0024278407282445624,7.091974868403691
6.96307412049625,0.16529971243517372,7.091974868403691,0.5877612975086414,-0.002619848278165902,7.084816413281353
6.96307412049625,0.16529971243517372,7.084816413281353,0.5729134359230871,-0.0027976973797896538,7.0771337093144835
6.96307412049625,0.5329642819222998,7.0771337093144835,0.5625684485662968,-0.0025938506984737666,7.069490517171064
6.96307412049625,0.5329642819222998,7.069490517171064,0.5529612537426072,-0.002387441118100053,7.062428997319296
6.96307412049625,0.7231043753499417,7.062428997319296,0.5465447284079862,-0.0019888964086625526,7.056226490997024
6.96307412049625,0.6751305060550565,7.056226490997024,0.5407227269852916,-0.0016427313400477549,7.051079444801199
6.96307412049625,0.6751305060550565,7.051079444801199,0.535959864038592,-0.0013002251095261196,7.046908745665293
6.96307412049625,0.6228979338554065,7.046908745665293,0.5315532844515602,-0.0010142497941650656,7.043628693127063
6.96307412049625,0.6228979338554065,7.043628693127063,0.5280150348853788,-0.0007315720805463821,7.041154832238695
6.96307412049625,0.4940678462957993,7.041154832238695,0.5236562463660559,-0.0005815360939267818,7.039293540766292
6.96307412049625,0.40129131263655793,7.039293540766292,0.5185874792911384,-0.0005246066431945807,7.037725037663208
6.96307412049625,0.40129131263655793,7.037725037663208,0.5137607156680551,-0.00046547478802069244,7.036321102281007
6.96307412049625,0.3942874586950362,7.036321102281007,0.5090875529692097,-0.0004113576841344021,7.035077697282049
6.96307412049625,0.3942874586950362,7.035077697282049,0.5046420433151021,-0.00035524601318131263,7.033990588988955
6.96307412049625,0.384651591290067,7.033990588988955,0.5003014189514084,-0.00030697446272906444,7.03305142167827
6.96307412049625,0.3692266573635062,7.03305142167827,0.49596730241058323,-0.00027223058568302404,7.032229861726081
6.96307412049625,0.3692266573635062,7.032229861726081,0.491801345912495,-0.0002352963878139989,7.031509944079219
6.96307412049625,0.366131627591357,7.031509944079219,0.48776686031546174,-0.00019942973686391745,7.030893237850125
6.96307412049625,0.366131627591357,7.030893237850125,0.48389871580697746,-0.00016160187662018764,7.030381030773104
6.96307412049625,0.353035696357475,7.030381030773104,0.4800303354192732,-0.00013506485664775426,7.029960004053466
6.96307412049625,0.3399036226803449,7.029960004053466,0.47612984252549073,-0.00011960579760459866,7.029598445752809
6.96307412049625,0.3399036226803449,7.029598445752809,0.47233670248734494,-0.00010182711960023076,7.029284031244933
6.96307412049625,0.3346038531875012,7.029284031244933,0.468587088580633,-8.715271148959614e-05,7.029015610511096
6.96307412049625,0.3277935974317179,7.029015610511096,0.4648521202479711,-7.705426126339133e-05,7.028782284680015
6.96307412049625,0.3277935974317179,7.028782284680015,0.4612068600141762,-6.463093666886428e-05,7.028580909894503
6.96307412049625,0.32281683440054565,7.028580909894503,0.4575919623095401,-5.497171510701295e-05,7.028410828193126
6.96307412049625,0.32281683440054565,7.028410828193126,0.45406356999245834,-4.305983294648785e-05,7.028271349071743
6.96307412049625,0.31480193938460094,7.028271349071743,0.45052291586147314,-3.7018493111390605e-05,7.028157287085463
6.96307412049625,0.30915358006759025,7.028157287085463,0.44698446111016316,-3.434350668705697e-05,7.02805556391148
6.96307412049625,0.30915358006759025,7.02805556391148,0.4435118192413549,-2.931405968164134e-05,7.027964784427032
6.96307412049625,0.30462694926583916,7.027964784427032,0.44005193997965214,-2.655337084618464e-05,7.0278850381380975
6.96307412049625,0.30462694926583916,7.0278850381380975,0.436656815855442,-2.1493703157862563e-05,7.027816399406791
6.96307412049625,0.29901025185949887,7.027816399406791,0.4332591685267288,-1.9846350887543182e-05,7.0277572502893655
6.96307412049625,0.29553606754448813,7.0277572502893655,0.4298772418906639,-1.9391961708547248e-05,7.027701076968091
6.96307412049625,0.29553606754448813,7.027701076968091,0.42655236790785994,-1.6640928896233888e-05,7.027649468258273
0.0026510422473180473,-494.455592837391,7.027649468258273,-5.972295798137731,-0.49474157853282064,6.322789302379457
0.0026510422473180473,-494.455592837391,6.322789302379457,-13.642008999361195,-0.9741980099361114,4.236895213924922
0.0026510422473180473,100.08719157096166,4.236895213924922,-14.833563017588473,-0.8433383976024247,1.661000263544191
0.0026510422473180473,270.66241875383764,1.661000263544191,-13.43637968366834,-0.5439824265480095,-0.30379107176606945
0.0026510422473180473,270.66241875383764,-0.30379107176606945,-11.229377951309191,-0.25217746123751056,-1.4305168113100069
0.0026510422473180473,196.6227601533717,-1.4305168113100069,-9.204026375416749,-0.04234589277546501,-1.8466151248252216
0.0026510422473180473,196.6227601533717,-1.8466151248252216,-6.628292964219381,0.1614794159142668,-1.6762946710429245
0.0026510422473180473,37.990830584782216,-1.6762946710429245,-5.578582486705027,0.2004303356388713,-1.1629192176031757
0.0026510422473180473,-41.68394264988713,-1.1629192176031757,-5.46776487529506,0.158135431501266,-0.6548468975879393
0.0026510422473180473,-41.68394264988713,-0.6548468975879393,-5.476447949955716,0.11669715796797746,-0.265481667466992
0.0026510422473180473,-46.85575640064869,-0.265481667466992,-5.667132495681772,0.07100654840421941,0.0003270868460983657
0.0026510422473180473,-46.85575640064869,0.0003270868460983657,-5.981791642302517,0.026453054513080953,0.1382001909177484
0.0026510422473180473,-24.374071920096313,0.1382001909177484,-6.124598705534302,0.00557689042429595,0.1834741293650342
0.0026510422473180473,-7.166503036903249,0.1834741293650342,-6.100691470888797,0.0024650866698278035,0.1948618971024591
0.0026510422473180473,-7.166503036903249,0.1948618971024591,-6.085836253370671,-0.0005944364257342901,0.19750058582653435
0.0026510422473180473,-3.0167404261655903,0.19750058582653435,-6.026094814630247,0.0005529273154099147,0.19745733013954878
0.0026510422473180473,-3.0167404261655903,0.19745733013954878,-5.964146685442473,0.0016342552962647452,0.20057327497141136
0.0026510422473180473,-2.4512271157642758,0.20057327497141136,-5.892901672162089,0.0032149869558850417,0.20746672912621394
0.0026510422473180473,-3.16663859379616,0.20746672912621394,-5.8276820528442315,0.003996904230766321,0.21770422873371903
0.0026510422473180473,-3.16663859379616,0.21770422873371903,-5.761362854457412,0.004717104065822779,0.23007084929597937
0.0026510422473180473,-4.003870936765921,0.23007084929597937,-5.704956723111683,0.004539000379290692,0.24319974271226566
0.0026510422473180473,-4.003870936765921,0.24319974271226566,-5.64997658954522,0.00432635018022761,0.25577433449546877
0.0026510422473180473,-4.5606333996328905,0.25577433449546877,-5.603692244050688,0.0035241489420352596,0.2669059796114526
0.0026510422473180473,-4.5309555156024715,0.2669059796114526,-5.560019645016368,0.0027377370329677198,0.27578541621245667
0.0026510422473180473,-4.5309555156024715,0.27578541621245667,-5.519255422230468,0.0019388711867340254,0.2824171813757275
0.0026510422473180473,-4.385624588774123,0.2824171813757275,-5.479507573559011,0.0012751342594807375,0.28697622026423264
0.0026510422473180473,-4.385624588774123,0.28697622026423264,-5.4422620526207695,0.0005989164323378722,0.28963539960476764
0.0026510422473180473,-4.036938331060896,0.28963539960476764,-5.403004881638542,0.00026087081197570224,0.29085889267877396
0.0026510422473180473,-3.793635319495674,0.29085889267877396,-5.362190660196122,0.00014679302777634686,0.2914428836156106
0.0026510422473180473,-3.793635319495674,0.2914428836156106,-5.322367099012077,7.3920822483632305e-06,0.2916672783504981
0.0026510422473180473,-3.7346737906396243,0.2916672783504981,-5.28282612175947,-9.713919859121031e-05,0.2915460282382121
0.0026510422473180473,-3.7346737906396243,0.2915460282382121,-5.244228241031324,-0.00022633563139620944,0.2910931901105219
0.0026510422473180473,-3.6709109141420946,0.2910931901105219,-5.2058022679862095,-0.0003152501926964445,0.2903313541421636
0.0026510422473180473,-3.617626152346667,0.2903313541421636,-5.167568744114878,-0.00037513114245891804,0.28935871505020716
0.0026510422473180473,-3.617626152346667,0.28935871505020716,-5.130132523055219,-0.00045976961935180233,0.28818096416356304
0.0026510422473180473,-3.5746401580121736,0.28818096416356304,-5.092993658142782,-0.0005250919936433244,0.28679069215461805
0.0026510422473180473,-3.5746401580121736,0.28679069215461805,-5.056649177584678,-0.0006143053444011347,0.28518111508816174
0.0026510422473180473,-3.506825508266181,0.28518111508816174,-5.020275815032779,-0.0006585295420820526,0.2833826214487727
0.0026510422473180473,-3.4588389828903177,0.2833826214487727,-4.984005194047129,-0.0006786031569130269,0.28149309032910846
0.0026510422473180473,-3.4588389828903177,0.28149309032910846,-4.948388743983281,-0.0007229728780709748,0.2795119810971236
0.0026510422473180473,-3.411200667921566,0.2795119810971236,-4.9128674555609955,-0.0007430207487136933,0.27743966670422854
0.0026510422473180473,-3.411200667921566,0.27743966670422854,-4.877987905402547,-0.0007868542073572375,0.2752765754541138
4.869723990122395,342.5986217249931,0.2752765754541138,-0.3709801048300183,0.3451414614433752,0.7658801629955084
4.869723990122395,2.3009401222483916,0.7658801629955084,0.6251341036569505,0.3400881314989977,1.7373312381969817
4.869723990122395,2.3009401222483916,1.7373312381969817,1.5907570107176334,0.33446677676413206,2.693643082699366
4.869723990122395,-78.46733172441374,2.693643082699366,1.4807299269116023,0.24754590817585992,3.5181905649088367
4.869723990122395,-78.46733172441374,3.5181905649088367,1.1306871290281553,0.16261589108551194,4.099110026009984
4.869723990122395,-68.3113491592187,4.099110026009984,0.6814119781213348,0.08995209603131715,4.456685695048622
4.869723990122395,-33.95289749565535,4.456685695048622,0.4815307098657629,0.05355327774123998,4.65988856413463
4.869723990122395,-33.95289749565535,4.65988856413463,0.18367811716615012,0.018093049113839646,4.761219871173367
4.869723990122395,-14.802517400592137,4.761219871173367,0.03963624089507799,0.0027671028827535304,4.790688357062518
4.869723990122395,-14.802517400592137,4.790688357062518,-0.14466926945153774,-0.012122802532450887,4.777321456494958
4.869723990122395,1.4201102833755794,4.777321456494958,-0.1576531990094916,-0.01033688436961497,4.745491706100452
4.869723990122395,6.41707798856384,4.745491706100452,-0.10085899914185917,-0.0035847203029045222,4.725801137403857
4.869723990122395,6.41707798856384,4.725801137403857,-0.026215848650131345,0.002979883799466212,4.724989074416088
4.869723990122395,4.255752086436584,4.724989074416088,0.03752079806463198,0.0071876548081032535,4.739433201486228
4.869723990122395,4.255752086436584,4.739433201486228,0.11191287706932408,0.011259211227784643,4.765614339263539
4.869723990122395,0.21103704832751413,4.765614339263539,0.14412011629872656,0.011145746300730106,4.797378083853638
4.869723990122395,-1.5361883266496,4.797378083853638,0.1528942183349712,0.009265664747022256,4.82630323810555
4.869723990122395,-1.5361883266496,4.82630323810555,0.15629283049189505,0.00742103731104811,4.849947913153169
4.869723990122395,-1.6459972374876009,4.849947913153169,0.15308378137504602,0.005504944734672992,4.868260322978535
4.869723990122395,-1.6459972374876009,4.868260322978535,0.14459672746813845,0.003633273152219474,4.881202934030188
4.869723990122395,-0.8695417651952844,4.881202934030188,0.14107946537543248,0.0025850655255719238,4.890011576438834
4.869723990122395,-0.21632330696446522,4.890011576438834,0.14314798025675163,0.002215550641165162,4.896814929899686
